sample,host_elapsed_s,wall_time_ns,host_mono_ns,phase,P_command_I0,b_deg,s_deg,e_deg,t_deg,r_deg,gripper_open_deg,tB_raw,tS_raw,tE_raw,tT_raw,tR_raw,tG_raw
932,16.725902449,1789106173993819782,6537912096679,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
933,16.746494311,1789106174014411811,6537932688541,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
934,16.762423633,1789106174030340887,6537948617863,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
935,16.779040636,1789106174046958269,6537965234866,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
936,16.796850671,1789106174064767706,6537983044901,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
937,16.815332903,1789106174083250421,6538001527133,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
938,16.833108242,1789106174101025184,6538019302472,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
939,16.85103785,1789106174118955043,6538037232080,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
940,16.869012197,1789106174136929339,6538055206427,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
941,16.886995599,1789106174154912724,6538073189829,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
942,16.905060627,1789106174172977398,6538091254857,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
943,16.92295299,1789106174190870251,6538109147220,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
944,16.940943485,1789106174208860913,6538127137715,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
945,16.959374701,1789106174227291953,6538145568931,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
946,16.976091258,1789106174244008319,6538162285488,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
947,16.993987715,1789106174261905096,6538180181945,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
948,17.012072969,1789106174279990014,6538198267199,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
949,17.029985274,1789106174297902465,6538216179504,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
950,17.047923438,1789106174315840835,6538234117668,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
951,17.066079164,1789106174333996486,6538252273394,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
952,17.08390058,1789106174351817874,6538270094810,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
953,17.101980964,1789106174369897910,6538288175194,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
954,17.119844769,1789106174387761685,6538306038999,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
955,17.138001568,1789106174405919023,6538324195798,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
956,17.155734169,1789106174423651480,6538341928399,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
957,17.174489567,1789106174442406868,6538360683797,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
958,17.191162108,1789106174459079430,6538377356338,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
959,17.208926043,1789106174476843158,6538395120273,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
960,17.226939679,1789106174494857145,6538413133909,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
961,17.244861549,1789106174512778517,6538431055779,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
962,17.26290619,1789106174530823433,6538449100420,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
963,17.280976766,1789106174548893949,6538467170996,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
964,17.299108515,1789106174567025696,6538485302745,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
965,17.316968755,1789106174584886312,6538503162985,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
966,17.33488217,1789106174602799711,6538521076400,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
967,17.355327499,1789106174623245188,6538541521729,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
968,17.371390624,1789106174639307960,6538557584854,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
969,17.38812802,1789106174656045420,6538574322250,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
970,17.40590388,1789106174673821268,6538592098110,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
971,17.42377128,1789106174691688725,6538609965510,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
972,17.441848425,1789106174709765921,6538628042655,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
973,17.459850405,1789106174727767826,6538646044635,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
974,17.478014248,1789106174745931417,6538664208478,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
975,17.495709948,1789106174763627178,6538681904178,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
976,17.513660683,1789106174781578182,6538699854913,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
977,17.531666064,1789106174799583629,6538717860294,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
978,17.549839283,1789106174817756885,6538736033513,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
979,17.568100902,1789106174836018627,6538754295132,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
980,17.584849551,1789106174852766964,6538771043781,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
981,17.602735093,1789106174870652683,6538788929323,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
982,17.620662938,1789106174888580389,6538806857168,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
983,17.638815528,1789106174906733073,6538825009758,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
984,17.656617484,1789106174924534846,6538842811714,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
985,17.67455501,1789106174942472673,6538860749240,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
986,17.69263945,1789106174960556934,6538878833680,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
987,17.710651689,1789106174978569269,6538896845919,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
988,17.728631769,1789106174996549392,6538914825999,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
989,17.746799228,1789106175014716937,6538932993458,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
990,17.764637235,1789106175032554754,6538950831465,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
991,17.783315861,1789106175051233188,6538969510091,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
992,17.800013409,1789106175067930785,6538986207639,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
993,17.817847005,1789106175085764323,6539004041235,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
994,17.83594042,1789106175103857560,6539022134650,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
995,17.853944145,1789106175121861455,6539040138375,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
996,17.87178371,1789106175139701040,6539057977940,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
997,17.889888226,1789106175157805707,6539076082456,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
998,17.907983344,1789106175175900516,6539094177574,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
999,17.925968831,1789106175193886212,6539112163061,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1000,17.943939228,1789106175211856498,6539130133458,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1001,17.96429092,1789106175232208494,6539150485150,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1002,17.980342902,1789106175248260375,6539166537132,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1003,17.99715174,1789106175265069141,6539183345970,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1004,18.014919843,1789106175282837108,6539201114073,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1005,18.032833145,1789106175300750313,6539219027375,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1006,18.050916385,1789106175318833800,6539237110615,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1007,18.069108104,1789106175337025351,6539255302334,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1008,18.086917169,1789106175354834446,6539273111399,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1009,18.104862115,1789106175372779700,6539291056345,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1010,18.122820795,1789106175390738328,6539309015025,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1011,18.140873407,1789106175408790916,6539327067637,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1012,18.158956986,1789106175426874438,6539345151216,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1013,18.177556042,1789106175445473498,6539363750272,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1014,18.194316285,1789106175462233510,6539380510515,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1015,18.211924341,1789106175479841674,6539398118571,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1016,18.229829811,1789106175497747014,6539416024041,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1017,18.247995068,1789106175515912436,6539434189298,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1018,18.265758379,1789106175533675823,6539451952609,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1019,18.283867431,1789106175551784804,6539470061661,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1020,18.301847071,1789106175569764351,6539488041301,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1021,18.319751071,1789106175587668468,6539505945301,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1022,18.337762443,1789106175605680067,6539523956673,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1023,18.355715519,1789106175623633140,6539541909749,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1024,18.373811967,1789106175641729652,6539560006197,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1025,18.392258293,1789106175660175637,6539578452523,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1026,18.409060441,1789106175676977478,6539595254671,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1027,18.427005158,1789106175694922500,6539613199388,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1028,18.445098538,1789106175713016031,6539631292768,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1029,18.462898781,1789106175730816089,6539649093011,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1030,18.48089588,1789106175748813263,6539667090110,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1031,18.498974809,1789106175766891770,6539685169039,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1032,18.516771848,1789106175784689164,6539702966078,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1033,18.534837981,1789106175802755339,6539721032211,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1034,18.552924324,1789106175820841734,6539739118554,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1035,18.574374867,1789106175842292366,6539760569097,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1036,18.589198779,1789106175857116229,6539775393009,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1037,18.605944166,1789106175873861584,6539792138396,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1038,18.623892209,1789106175891809640,6539810086439,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1039,18.641792142,1789106175909709431,6539827986372,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1040,18.659855186,1789106175927772349,6539846049416,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1041,18.678018032,1789106175945935208,6539864212262,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1042,18.695912051,1789106175963829360,6539882106281,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1043,18.713861516,1789106175981778891,6539900055746,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1044,18.732260713,1789106176000178030,6539918454943,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1045,18.74978552,1789106176017703027,6539935979750,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1046,18.767861393,1789106176035778587,6539954055623,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1047,18.786272894,1789106176054190386,6539972467124,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1048,18.803124816,1789106176071042141,6539989319046,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1049,18.820779182,1789106176088696698,6540006973412,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1050,18.839045177,1789106176106962208,6540025239407,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1051,18.856920908,1789106176124837925,6540043115138,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
1052,18.874864271,1789106176142781897,6540061058501,p8_b,8,0.0,1.6699218767287751,91.14257812285656,0.3515624913172506,0.0,2.4609374730134164,9.0,36.0,57.0,25.0,0.0,
